;text;target
1834;do tablica brac ten ktory nie poszlac kartkowka ki stad warto zaczac od dobry ocena pierwszy kartkowka banalny;3
1835;na cwiczenia byc kupa smiech gosc zamykac drzwi zaraz po sprawdzic obecnosc i polewac z ten co sie dobijajac potem w koncu on wpuszcza i cierpliwie sluchac on argument i potem daleko sie z on smiejedziec;3
1836;warto tez odwiedzac on stronke po sprawdziana wypisywac tam zawsze co ciekwy fragment praca czlowiek ktor sie nie przygotowac i stosownie on komentowac;3
1837;nie miec zdanie b patrzec nisko doktor wojs to bardzo wazny postac w dziedzina fizyka cialo staly caly s wiata cytowac;3
1838;polecac wziecia sie za titsa na poczatek semestr bo pod koniec trzeba sie nastac zeby sie do on dopchac;3
1839;co prawda byc troche duzo dowod ale dac sie to jakos zniesc;3
1840;ale on naprawde nic nie wiedziec wink co do sprawozdan to pierwszy do zwrot z dokladny wyjasnien dlaczego jesli sie zapamieta wszystek uwaga i bedzie on uwzgledniac przy kolejny sprawozdania to zwrotow byc nie powinien;3
1841;sprawozdanie nie ocenialac nizej niz przynajmniej tak bylo u ja ale lubial dawac jesc do poprawka;3
1842;dziwny poczucie humor dowcipa czas naprawde zalosny;1
1843;latwo byc zdac pytanie byc prosty;2
1844;docent;0
1845;wyklad prowadzic chaotyczc kwiatek na drzewa nigdy nie wiadomo o co chodzic;1
1846;tak podstawa ocena w indeks zaliczec kolokwium nie negocjowac niespodziewajka brak poczucie humoruz ogolny podejscie do student neutralny doktor wedrychowicz byc osoba bardzo spokojny sam rozwiazowac zadanie na tablica nie pytac zeby zaliczyc trzeba jednak trochy posiedziec nad zadani kolokwiac dosc trudny ale nie nie do przejsc;3
1847;w zwiazek z to u my na rok byly moze z piatka;3
1848;analiza matematyczny nie polecac wyklad monotonny wrecz nudny;1
1849;za kazda mozny dostac jeden punkt;0
1850;mozliwosc poprawka;2
1851;na laborka wymagac byc wiedza z instrukcja a czas i bez on poszlo dobrze;2
1852;co do pytanie przy oddawac protokol to niezdazyc ja sie;0
1853;profesor j grzechowiak kurs marketing i wyklad ocen byc okolo b mozna sie duzo nauczyc premiowac byc obecnosc na wyklad;2
1854;doktor anusiak kurs podstawa analiwy matematyczny cwiczenie ocena jak chciec zaliczyc bez wiekszy wysilek polecac b dla osoba ktory nie wiazac przyszlosc z matematyka czyli taki jak ja przyszly chemik nauka analiza nie byc priorytet w zycie do co dazac zaliczec u pan doktor nie byc duzy problem gdyz na kolokwi mozna miec wszystek notatka jezeli chciec sie cos duzo nauczyc albo cie to interesowac i chciec w jakis glebszy sposob poszerzyc swoj matematyczny wiedza zapic sie do ktos inny;3
1855;kurs filozofia spoleczny inny brak w ten rok nawet x w tydzien;0
1856;wchodzic na sala musiec byc wyryc na maxa;1
1857;ale kolokwiac z on to czysty przyjemnosc wszystek zadanie brac z skrypt i to z ten prosty;2
1858;pan klosov byc dosc wymagajacym czlowiek i choc on zadanie nie sa niewykonalny to moga byc czas trudny;3
1859;profesor Wladyslaw mulak chemia analityczny i wyklad itarilde nimue rowniez podpisowac sie pod jakze trafna charakterystyka pani profesor mulak;3
1860;nie miec litosc ani miejsce na najmniejsze blad trzeba byc wyrazac sie idealnie precyzyjc;1
1861;bihun jaki beda zadanie to powiedziec jak widziec z nie poszlo pierwszy to dawac zadanie ratunkowy;2
1862;do to chyba nie sprawdzac obecnosc;2
1863;kto metr rutkowskac co ekonomia wydzial ppt wyklad nudny z spac nawet odechciewac;1
1864;na popawo siedziec em godzina w on gabinet wiec nalezec sie przygotowac na meczarnia;1
1865;ocena koncowy pomimo fakt iz na pierwszy kolo miec em punkt;3
1866;kolokwiac raczej prosty zadanka elemantarny wystarczyc znac wzor na dodatek zadanie praktycznie z skrypt tylko zmieniac liczba kochac ten ksiazeczka;2
1867;kurs przyrzada polprzewodnikowy i wyklad ocen z brak lacka u nie polecac b najwiekszym plus u ten pan byc to z wykladac ten przedmiot w sposob bardzo bardzo zrozumiac;3
1868;cw wyk wyk cw doktor krzeminski to moj zdanie jeden z sympatyczny wykladowca na pwr;2
1869;bryszewski;0
1870;moc byc b wyklad oczywiscie nudny na zajecia chciac ja sie spac;3
1871;skala ocen referat cytowac praca a dobro;2
1872;goraco polecac na cw z organika;2
1873;prawie zawsze miec koncepcja na rozwiazac zadanie i taki sam prawie zawsze miec rozwiazanie doktor tyca;3
1874;teraz zmienic system pisac praca za moj czas za zly odpowiedz byc punkt ujemny;3
1875;pytanie mozna znalezc na siec co rok byc ten sam a wiec niezaleznie od poziom on trudnosc z zaliczeen problem nie miec zaden;2
1876;pan doktor byc specyficzny osoba ogolnie labork przebiegla bezstresowo a sprawozdanie chyba nikt nie oddac kartkowka tylko na poczatek z obliczac blad pomiar zrobic z co na wszy tylko osoba zaliczyc dawac na on minuta wiec warto obryc szybki przeliczanko;3
1877;endeesty lub i dwoja to prosic bardzo;1
1878;wystarczyc siasc dzien wczesnie znalezc wydrukowac wziasc z siebie i sciagnac w wersja bardzo pro wkuc on na pamiec i tyle;2
1879;i radzic nie sciagac niezaliczenie od raz i kurs powtorkowy;3
1880;dobrze tlumaczyc nie byc wymagac;2
1881;walkowiakiem;0
1882;ja zdac em na pierwszy poprawkowy i miec em spokoj;0
1883;forma zaliczec egzamin test pyt min pytanie powtarzajacea sie co rok;2
1884;wyluzowac nie bura czlowiek za niewiedza;2
1885;opinia dotyczyc kurs powturkow na wydzal metr e z fizyka;0
1886;kurs algebro z gometria analityczny wyknac i cw ocena dawac rade;2
1887;  mrgreen mrgreen mrgreen mrgreen mrgreen mrgreen mrgreen mrgreen mrgreen;3
1888;jak sie czlowiek bac to robic glupy blad i wszystko zapominac na kolokwi;3
1889;pan mucha obrac siebie za cel by byc zrozumiec w praktyka chem ogolny dlatego na tescie byc sam pytanie praktyczny z nazewnictwo i tym podobne i tak dalej nie miec pytanie teoretyczny co trochy utrudnie sprawy biorac pod uwage z mielismy z to tylko wykladc;3
1890;oddac w termin w indeks;2
1891;przedmio ciekawy prowadzaco rowniez;2
1892;na kolo tez warto walczyc do koniec bo to moc zaprocentowac;2
1893;raczej nikt nie chciec wysylac na odrobke bez powod;2
1894;choc pojawiaj sie zwrot;1
1895;rekorodowo to raz robilismy zadanie i to nie do koniec przez caly godzina cwiczenie;1
1896;wystarczyc tylko chodzic i robic jako taki notatka;2
1897;przepisowac skrypt linik w linike;1
1898;osadnik i wielki uklyc w on strona;2
1899;pater Kazimierz doktor kurs fizyk i cwiczec slyszal opinia z to dobry laborant moze i byly prawdziwy ale za to cwiczeniowiec z on beznadziejny;1
1900;problem w to z mowic cicho i na sala robic sie coraz glosno i nikt on nie sluchac podejscie do student neutralny jezli chciec to ty wytlumaczyc wszystko;3
1901;ocena na podstawa kartkowko a na koniec pan doktor podnosic on o pol stopien;2
1902;nie nalezec jednak ulegac pozor i tak rozliczyc sie z wy na egzamin a tu moc byc roznie;3
1903;na kolo pojechaly kosmiczny zadani mieszanko matematyka dyskretny i algebry z dodatek analiza on autorastwo tylko i wylacznie mase dowod i wyprowadzen trzeba bylo robic na kolo na drugi poleciac dokladnie to sac co grupa u inny prowadzic po nasz protest apropo kolo ogolyc nie wiele mozna sie nauczyc ale milo byc przy wystawaic ocena zawsze zanajdzie sie punkt dwa a moze nawet zeby podwyzszyc ocene;3
1904;sorrka p ale i tak byc fajny a i nie wyciagac do tablica;2
1905;sciagnac ciezko raczej;1
1906;informacja patentowy ocena spoko b przedmiot nudny jak cholera mimo z pierwszy wyklad byc dosc ciekawy;3
1907;nie robic problemow zadanie na cwiczenio robil z swoj skrypt i ja zawsze sie zglaszal wiec mial plus i na cwiczeniachi wykladzie podniosl ja o ocene;2
1908;czy ktos slyszec taki powiedzec ze jak sie zaliczyc drut to sie zaliczyc studia a kiedy sie zaliczyc uklad to student wiedziec kiedy ten studia skonczyc;3
1909;ogolnie polecac lol;2
1910;nie powinien sie odpuszczac jakis wyklad gdyz egzamin pytanie byc na zasada pytanie odraz pisac sie odpowiedziedz wszystek pytanie byc z okolo zagadnienie lecz losowy sprawa byc z ktoy zaliczenie latwy mozna wiele raz poprawiac ocene btw wydawac sie z lubic chlopiec mrgreen;2
1911;analiza matematyczny w zrozumiac tak jezeli sie chciec kolo gdy byc za glosno czas robic kartkowka chyba posiadac ok na zajecia do tablica isc prawie zawsze tyko ochotnica dla jeden moc byc to a dla inny;2
1912;punkt z kartkowka doliczac sie do punkt z kolokwium zaliczeniowy;0
1913;no i pamieta imie wszystek uczestnik juza po zajeci co sie nieczesto zdarzac;2
1914;emesa to nieprawda ze tylko facet lubic;3
1915;nie wiedziec po co ten dwa przedmiot nic nie wnosic i nic nie dawac wyklad zakonczony test wielokrotny wybor z ujemny punkt ogolc latwa i nie miec co sie stresowac ale wyklad to strata czas gdyz i tak nikt nie sluch a co dopiero notowac slajdy z wyklad SA w internet;3
1916;jezli chciec byc dobry z terma to nie polecac ale jezeli chciec zaliczyc to wal jak w dym;3
1917;naprawde super gosc z profesor;2
1918;aby zaliczyc cwiczenie trzeba zdac prosty kolo;2
1919;pani jako czlowiek dosc oschla dla student;1
1920;Wojtek wtedy byl jeszcze student wiec my tez traktowac jak studentow;2
1921;kurs terma co tu duzo mowic p fajny pani klopot nie robic nie zaliczyc jak bardzo to bedziesz chciec polecac chodzic do tablica;2
1922;  i tak i nie jesli byc okazja to zapisac sie do kto inny dziwny typ;1
1923;  zajecie prowadzic byc w niestresujacy sposob tzn nie miec wejsciowka ale za to pan doktor lubic na sam koniec zapytacc student z przeprowadzany wczesnie cwiczenie;3
1924;w raz jakikolwiek problem prowadzic sluzyc rada;2
1925;ja niestety nie miec tak przyjemny kontaktow z pan rok miec wrazenie ze labolatoria ktore prowadzic byly dla on zl konieczny;1
1926;oceniac tylko protokol z cwiczenie;0
1927;soroka byc bardzo wyluzowany prowadzic ktory lapac swietny kontakt z student i byc przed wszystko wyrozumiac dla on;2
1928;czas popyte ale albo nie wpisowac ocena jak kiepsko pojsc albo dawac mozliwosc poprawa odpowiedz;2
1929;zeby u ten pan zaliczyc cwiczenie to niestety trzeba sie pouczyc dobrze rozwiazac wszystek list ktory dal;1
1930;laboratorium prowadzic zgodnie z plan domaradzkiy;0
1931;na kolo zadanie ktory do latwy nie nalezec;1
1932;zaliczec test z a;0
1933;ocena ogolny nie polecac;1
1934;wyklada ciekawy jednak trudno robic dobry notatka poniewaz pan doktor strasznie leciec;3
1935;ocena chyba byc okolo pan ohly widzial na wyklady raz tzn raz na wyklada i raz na kol za drugi podejscie dostal wiec chyba zaliczyc u on to nie problem tylko trzeba sie pouczyc z dziena dwa;3
1936;angielski b byc sympatyczny;2
1937;kurs chemia nieorganiczny i wyklad ja sie wyklada srednio podobaly bo przynajmniej chnieorg i to powtorka z lo ale pan profesor miec bardzo fajny skrypt o ktory m na poczatek i w ktory wszystko byc;3
1938;zajec dosc ciekawy moze nie tyle co tresc merytoryczny co nietypowy zachowanie i poczucie humor prowadzacy rzeczywiscie cos w styl jas fasola czas zabladzic na sala wykladowy niewspominajac juza o zadanie humoresko;3
1939;i tak do koniec cwiczenie ktory zaliczyc okolo polowa z osobowy grupa w zdecydowany wiekszosc na;3
1940;ja z on mial laborki i polecac jak najbardziez zadnych klopocikow ani nic odnosc humor to byc on trochy specyficzny i nie wszysycy sie z to smiej SA to przewaznie Pruby jakis docinek albo pruba wymuszenie smiech smiac sie mozny nie tylko z tekstow na wyklad tez nawet spoko ale zawsze latwielszyc byc termin i dobrze na on pojsc poprawiac;3
1941;obecnosc sie liczyc;3
1942;nieorganiczny laborka i cwiczenie polecac pozytywny wycisk b ja polecac ten ktory chciec sie cos nauczyc na laborke cisnelo my na laborka niesamowit laboorka powinien sie konczyc o chyba a wychodzic em czas nawet o bo w zeszyte musielisma miec wszystko co robic smy i jaki kolor miec wszystek jony raz my wszystek wywalic z laboratorium bo zle pisac smy reakcja redoks w zeszyte ale isc sie przyzwyczaic;3
1943;potrzebowac wiec czas nie miec sprawa idziesz i mowic bardzo zwracac uwage na styl programowania podzial na funkcja i modulya ale ocena naciagac;2
1944;raczej polecac choc egzamin to naprawde zupelnie inny bajka;3
1945;  nie wszystko sie rozumiec ale jeszcze dac sie wytrzymac przecietnie jak sie postarac to sie nauczyc kolokwia czastkowy odpoweidzic ustny trudny trzeba sie uczyc ale mozna metr w przewidziec co byc nie miec zaden przyjazny student tez czlowiek moc byc kobieta w miary spoko;3
1946;na wyklad warto chodzic bo wiedza jak obejmowac kolokwium byc maly i okreslac on material z wyklad i warto robic notatka;3
1947;zadanie z list kasia sam rozwiazowac lub byc rozwiazac na on www lub na zajecia;2
1948;co prawda trzeba byc sie przed laborka przygotowac w szczegolnosci przed matlab ale mimo wszystko byc okolo;3
1949;wyklad byc bardzo ciekawy;2
1950;a na chemiczny przestac byc mily poniewaz na pierwszy kolo wszyscy chodzic po sala rozmawiac przez telefon i tym podobne i tak dalej kazdy by sie wkurzyc jesli ktos wiazac swoj przyszlosc z matematyka to rzeczywiscie sie niewiele nauczyc jesli jednak nie byc dla on istotny to doktor anusiak byc dobry prowadzacy jesli chodzic o bezbolesny zaliczenie;3
1951;swietny facet szkoda tylko z nie prowadzic cwiczenie z arytmetyka komputer napewno wszyscy miec by gor aco polecac gosc ogolnie w porzadek bardzo dobrze wykladac i na kolokwi dawac nietrudny zadanie;2
1952;liliac byc niewatpliwie zakrecoc i przepadac za ambi t;3
1953;egzamin raczej trudny za pierwszy raz zaliczylo kolo;1
1954;a taki sprawa jak oceniec grunt na jaki sie stac perzewidywalnosc ocena sa raczej drugorzedny;3
1955;z czysty sumien polecac;2
1956;zaliczyc oba czesc chemia organiczny byc dwa kolokwiac w przypadek ch org ii byc jeszcze dwa termin egzamin;3
1957;kurs podstawa analiza matematyczny wyklad ocen polecac b pan doktor byc zakrecoc ale przynajmniej na wyklada nie sposob sie nudzic wszystko tlumaczyc jak proscie popierac to przyklada;2
1958;kurs geometria wykreslny doktor;0
1959;ogolnie ten przedmiot powinien sie nazywac element filozofia materialowy bo w taki klimat przebiegac wyklad;3
1960;tlumaczyc raczej klarownie zalezec on zeby student nie siedziec jak stado baran wiec starac sie on cos nauczyc;2
1961;pani doktor prowadzic zajecie glownie w jezyk rosyjski i dziek temu mozny sie z on bardzo dobrze osluchac;2
1962;na poczatek wydawac sie grozny ale kartkowka dawac banalny i wszystek osoba w grupa miec ten sam ptanie i siedziac obok siebie;3
1963;ogolny ocena dac sie przezyc ale nie polecac;3
1964;czas zrobic kartkowka wszystek byc zapowiedziac czas zapytac;0
1965;fizykac i wyklad i cwieczec b na cwiczenie chodzil regularnie fzyka nie umiec ale uczyl sie przed zajeci zadan z skrypt na pamiec ten co byly na lista do zrobic kilka raz sie zglosil do tablica milo ja zapamietalac i zaliczyl praktycznie na ladny oko takzeyc ejst zadomowlyc sprawiedliwy pani doktor byc sredio jak ktos do gust przypadl jak ja to mial looz ale jak ktos podpald to nawet nie bylo sesus uczyc bardzo on nie odpowiadajac wypic z;3
1966;z punkt meskiy nie byc chamski tylko zabawny ale kobieta moc sie czas czuc cel atak;3
1967;malo wiecej zgadzac sie z to co wspomnial lecz pozwole soeba jeszcze usupelnic mozna dostac takze pokazuc co sie nauczyc wciag ten zajecia;3
1968;obecnosc warto chodzic pani doktor dlugosz miec dobry pamiec do czlowiek;3
1969;swietny poczucie humor niemalze jak z dzien s wira;3
1970;atmosfera na zajecia byc super jak dla ja zdecydowanie byc to zacheta do nauka egzamin a zdac m na wiec jak widac niezle polecac goraco;2
1971;jak ktos miec podstawa to cwiczenie i wlasny nauka on wystarczyc cwiczenie;3
1972;facet przynudzac;1
1973;pan s Jesli pojsc sie do pan doktor o podwyzszec ocena a on sam nie zaznaczyc z istniec taki mozliwosc to potrafic swinski numerek odstawica na przyklad z liczen bledu pomiar wymiarow pokoj w ktory rezydowac za pomoca linijka;1
1974;jesli juz ktos sie chciec zapisac do profesor;3
1975;pognieciony zakrecc m niewyraznie pisac nieczytelnie raczej nie miec sens probowac ten przepisywac a ten wszystko robic tak zabawnie z mozny bok zrywac;3
1976;ale jak ktos byc ekspert niech probowac;3
1977;zalezec od humor prowadzacego;1
1978;zaliczyc latwo chociaz dobrze byc sie uczyc z gleichgewichta niz on wykladow;3
1979;w moj grupa byc u on piatek wiec chyba nie byc zly w kazdy raz dobrze pouczyc sie troche do kola anizeli potem meczyc sie na egzamin;3
1980;polecac wszystek ktory nie przerazyc sie na pierwszy zajecia poniewaz doktor kordon potrafic przekazac wiega i to na wysoki poziom wink;2
1981;kolokwium zaliczeniowy to juz naprawde byc trudny macierz wyszukiwanie cos w tekst i wskaznik;1
1982;w kilka slow;0
1983;na filozofia starczyc byc na jeden list i miec sie zaliczec na;0
1984;ocena chyba nie miec dobry bezsprzecznie fajny wykladowca jaki spotkac em na polibuda;2
1985;tak pod warunek czesty odwiedzac na konsultacj podstawa ocena w indeks zaliczec sprawozdanie kartkowka z wykres ancon niespodziewajka brak trzeba umiec jeden blad dyskwalifikowac kartkowke poczucie humoreu niezle potrafic opieprzyc amerykanow rosjan niemiec a na koniec student ogolny podejscie do student neutralny doktor;3
1986;gdy wszyscty wklepi i skompilowac zadawac zadanko duuzo trudny na ocene z aktywnosc i wychodzic;3
1987;zajecie prowadzic byc w sposob zrozumiac i przystepny;2
1988;kurs srodowisko fizyczny czlowiek skala b wyklad miec przygotowac w power point;2
1989;w s nie miec czas na dedukowac i rozumiec to trzeba poprost znac jak pacierz;3
1990;radze unikac ja zaliczylac jako jeden z trzy osob na on bylo latwo ale podobalo ja sie z sprawka trzeba robic na bierzaco nie miec pozni zalegloscja miec humor ale mozny sie dogadac trzeba dosc czesto odwiedzac on gabinet;3
